evaluations raw_y
131 3.2467532468
134 3.3875338753
5000 1.9747235387
evaluations raw_y
1 1.0204081633
2 1.2100677638
5 1.4188422247
8 1.4585764294
11 1.4723203769
12 1.6087516088
17 1.9500780031
20 2.0000000000
26 2.1079258010
30 2.4752475248
41 2.6427061311
43 2.8868360277
5000 2.5150905433
evaluations raw_y
1 1.2100677638
4 1.3007284079
6 1.5762925599
8 1.7337031900
9 1.9260400616
12 1.9500780031
14 2.1079258010
19 2.2603978300
25 2.6881720430
34 3.5410764873
60 3.6231884058
65 4.4483985765
149 4.5787545788
5000 2.6881720430
evaluations raw_y
1 1.2487512488
2 1.4450867052
5 1.5151515152
7 1.6778523490
10 1.8796992481
13 2.0798668885
24 2.4366471735
27 2.4752475248
56 2.5562372188
77 3.5410764873
5000 3.3875338753
evaluations raw_y
1 0.8821453776
2 1.1825922422
5 1.2100677638
7 1.2487512488
8 1.3935340022
12 1.4585764294
15 1.5923566879
23 2.2281639929
25 2.4752475248
34 2.6427061311
36 2.6881720430
39 2.7352297593
53 2.9976019185
62 3.1806615776
5000 2.0259319287
evaluations raw_y
1 0.6100536847
2 0.8090614887
3 0.9520182788
5 1.1150758252
7 1.2291052114
8 1.4318442153
12 1.6778523490
15 2.0525451560
19 2.1663778163
21 2.2281639929
24 2.2603978300
26 2.5562372188
55 2.6881720430
57 2.8868360277
97 3.1172069825
158 3.2467532468
174 3.6231884058
201 3.9936102236
206 4.2087542088
5000 2.6427061311
evaluations raw_y
1 0.7066139062
5 0.7926442613
6 0.8973438622
7 1.0766580534
8 1.0841283608
13 1.0993843448
14 1.1071744907
